ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),INTAKE_AIR_TEMP (),Throttle_Response_Problem
481,751.5,0,16.078432,25.882353,82,0,37,0.0
481,751.5,0,16.078432,25.490196,82,0,37,0.0
483,729.5,0,16.078432,25.490196,82,0,37,0.0
483,729.5,0,16.078432,25.490196,82,0,37,0.0
483,729.5,0,16.078432,25.490196,82,0,37,0.0
483,697.5,0,16.078432,25.490196,83,0,37,0.0
485,697.5,0,16.078432,25.490196,83,0,37,0.0
485,697.5,0,16.078432,25.490196,83,0,37,0.0
485,697.5,0,16.078432,25.490196,83,0,37,0.0
485,754.5,0,18.82353,33.333332,83,0,38,0.0
486,754.5,0,18.82353,33.333332,83,0,38,0.0
486,754.5,0,18.82353,33.333332,83,0,38,0.0
486,754.5,0,18.82353,40.784313,83,0,38,0.0
488,816.25,0,18.82353,40.784313,83,0,38,0.0
488,816.25,0,18.82353,40.784313,83,0,38,0.0
488,816.25,0,18.82353,40.784313,83,0,38,0.0
488,863.25,0,18.82353,39.607841,83,0,37,0.0
490,863.25,0,18.82353,39.607841,83,0,37,0.0
490,863.25,0,18.82353,39.607841,83,0,37,0.0
490,863.25,0,18.82353,39.607841,83,0,37,0.0
490,890.5,0,18.431372,37.64706,83,0,37,0.0
492,890.5,0,18.431372,37.64706,83,0,37,0.0
492,890.5,0,18.431372,37.64706,83,0,37,0.0
492,890.5,0,18.431372,36.07843,83,0,37,0.0
494,895.25,0,18.431372,36.07843,83,0,37,0.0
494,895.25,0,18.431372,36.07843,83,0,37,0.0
494,895.25,0,18.431372,36.07843,83,0,37,0.0
494,887.5,0,18.431372,35.294117,83,0,37,0.0
495,887.5,0,18.431372,35.294117,83,0,37,0.0
495,887.5,0,18.431372,35.294117,83,0,37,0.0
495,887.5,0,18.431372,35.294117,83,0,37,0.0
495,878.75,0,18.039215,34.901962,83,0,37,0.0
497,878.75,0,18.039215,34.901962,83,0,37,0.0
497,878.75,0,18.039215,34.901962,83,0,37,0.0
497,878.75,0,18.039215,34.901962,83,0,37,0.0
499,863.25,0,18.039215,34.509804,83,0,38,0.0
499,863.25,0,18.039215,34.509804,83,0,38,0.0
499,863.25,0,18.039215,34.509804,83,0,38,0.0
499,848.25,0,18.039215,34.901962,84,0,38,0.0
501,848.25,0,18.039215,34.901962,84,0,38,0.0
501,848.25,0,18.039215,34.901962,84,0,38,0.0
501,848.25,0,18.039215,34.901962,84,0,38,0.0
501,846.0,0,18.039215,35.294117,84,0,38,0.0
503,846.0,0,18.039215,35.294117,84,0,38,0.0
503,846.0,0,18.039215,35.294117,84,0,38,0.0
503,846.0,0,18.039215,35.294117,84,0,38,0.0
505,843.75,0,18.039215,35.294117,85,0,38,0.0
505,843.75,0,18.039215,35.294117,85,0,38,0.0
505,843.75,0,18.039215,35.294117,85,0,38,0.0
505,843.75,0,18.039215,35.294117,85,0,38,0.0
506,842.0,0,18.039215,35.294117,85,0,38,0.0
506,842.0,0,18.039215,35.294117,85,0,38,0.0
506,842.0,0,18.039215,35.294117,85,0,38,0.0
506,842.75,0,18.039215,35.686275,85,0,38,0.0
508,842.75,0,18.039215,35.686275,85,0,38,0.0
508,842.75,0,18.039215,35.686275,85,0,38,0.0
508,842.75,0,18.039215,35.686275,85,0,38,0.0
510,780.25,0,16.078432,25.882353,85,0,38,0.0
510,780.25,0,16.078432,25.882353,85,0,38,0.0
510,780.25,0,16.078432,25.882353,85,0,38,0.0
510,780.25,0,16.078432,25.882353,85,0,38,0.0
512,761.5,0,16.078432,25.882353,85,0,38,0.0
512,761.5,0,16.078432,25.882353,85,0,38,0.0
512,761.5,0,16.078432,25.882353,85,0,38,0.0
512,735.0,0,16.078432,25.490196,85,0,38,0.0
514,735.0,0,16.078432,25.490196,85,0,38,0.0
514,735.0,0,16.078432,25.490196,85,0,38,0.0
514,735.0,0,16.078432,25.490196,85,0,38,0.0
514,709.25,0,15.686275,26.274509,85,0,38,0.0
515,709.25,0,15.686275,26.274509,85,0,38,0.0
515,709.25,0,15.686275,26.274509,85,0,38,0.0
515,709.25,0,15.686275,26.274509,85,0,38,0.0
517,689.75,0,15.686275,26.274509,85,0,38,0.0
517,689.75,0,15.686275,26.274509,85,0,38,0.0
517,689.75,0,15.686275,26.274509,85,0,38,0.0
517,684.25,0,16.078432,27.450981,85,0,38,0.0
519,684.25,0,16.078432,27.450981,85,0,38,0.0
519,684.25,0,16.078432,27.450981,85,0,38,0.0
519,684.25,0,16.078432,27.450981,85,0,38,0.0
519,671.0,0,16.078432,28.627451,85,0,39,0.0
521,671.0,0,16.078432,28.627451,85,0,39,0.0
521,671.0,0,16.078432,28.627451,85,0,39,0.0
521,671.0,0,16.078432,29.019608,85,0,39,0.0
523,677.25,0,16.470589,29.019608,85,0,39,0.0
523,677.25,0,16.470589,29.019608,85,0,39,0.0
523,677.25,0,16.470589,29.019608,85,0,39,0.0
523,707.0,0,16.470589,29.803921,85,0,39,0.0
524,707.0,0,16.470589,29.803921,85,0,39,0.0
524,707.0,0,16.470589,29.803921,85,0,39,0.0
524,707.0,0,16.470589,29.803921,85,0,39,0.0
524,730.25,0,16.078432,28.627451,86,0,39,0.0
526,730.25,0,16.078432,28.627451,86,0,39,0.0
526,730.25,0,16.078432,28.627451,86,0,39,0.0
526,730.25,0,16.078432,28.627451,86,0,39,0.0
528,660.75,0,16.078432,28.627451,86,0,39,0.0
528,660.75,0,16.078432,28.627451,86,0,39,0.0
528,660.75,0,16.078432,28.627451,86,0,39,0.0
528,660.75,0,16.078432,27.450981,86,0,39,0.0
530,660.75,0,16.470589,27.450981,86,0,39,0.0
530,660.75,0,16.470589,27.450981,86,0,39,0.0
530,660.75,0,16.470589,27.450981,86,0,39,0.0
530,676.5,0,16.862745,36.470589,86,0,39,0.0
532,676.5,0,16.862745,36.470589,86,0,39,0.0
532,676.5,0,16.862745,36.470589,86,0,39,0.0
532,676.5,0,16.862745,29.411764,86,0,39,0.0
534,771.75,4,16.470589,29.411764,86,0,39,0.0
534,771.75,4,16.470589,29.411764,86,0,39,0.0
534,771.75,4,16.470589,29.411764,86,0,39,0.0
534,764.75,6,16.470589,26.274509,86,0,39,0.0
535,764.75,6,16.470589,26.274509,86,0,39,0.0
535,764.75,6,16.470589,26.274509,86,0,39,0.0
535,764.75,6,16.470589,26.274509,86,0,39,0.0
535,1307.75,6,21.568628,47.058823,86,0,39,1.0
537,1307.75,6,21.568628,47.058823,86,0,39,1.0
537,1307.75,6,21.568628,47.058823,86,0,39,1.0
537,1307.75,6,21.568628,47.058823,86,0,39,1.0
539,958.5,14,21.960785,32.156864,86,0,39,1.0
539,958.5,14,21.960785,32.156864,86,0,39,1.0
539,958.5,14,21.960785,32.156864,86,0,39,1.0
539,958.5,14,21.960785,55.686275,86,0,39,1.0
541,1441.25,17,22.352942,55.686275,86,0,38,1.0
541,1441.25,17,22.352942,55.686275,86,0,38,1.0
541,1441.25,17,22.352942,55.686275,86,0,38,1.0
541,1112.5,21,21.17647,45.098038,86,0,38,1.0
543,1112.5,21,21.17647,45.098038,86,0,38,1.0
543,1112.5,21,21.17647,45.098038,86,0,38,1.0
543,1112.5,21,21.17647,45.098038,86,0,38,1.0
544,1241.25,23,19.607843,46.274509,86,0,38,0.0
544,1241.25,23,19.607843,46.274509,86,0,38,0.0
544,1241.25,23,19.607843,46.274509,86,0,38,0.0
544,1241.25,23,19.607843,29.411764,86,0,38,0.0
546,1267.0,27,18.82353,29.411764,86,0,38,0.0
546,1267.0,27,18.82353,29.411764,86,0,38,0.0
546,1267.0,27,18.82353,29.411764,86,0,38,0.0
546,1287.5,26,19.215687,30.196079,86,0,38,0.0
548,1287.5,26,19.215687,30.196079,86,0,38,0.0
548,1287.5,26,19.215687,30.196079,86,0,38,0.0
548,1287.5,26,19.215687,30.196079,86,0,38,0.0
548,1315.5,26,19.607843,31.372549,86,0,38,0.0
550,1315.5,26,19.607843,31.372549,86,0,38,0.0
550,1315.5,26,19.607843,31.372549,86,0,38,0.0
550,1315.5,26,19.607843,34.509804,86,0,38,0.0
552,1364.0,27,20.0,34.509804,86,0,38,0.0
552,1364.0,27,20.0,34.509804,86,0,38,0.0
552,1364.0,27,20.0,34.509804,86,0,38,0.0
552,1417.0,30,20.0,33.725491,86,0,38,0.0
553,1417.0,30,20.0,33.725491,86,0,38,0.0
553,1417.0,30,20.0,33.725491,86,0,38,0.0
553,1417.0,30,20.0,33.725491,86,0,38,0.0
553,1438.25,30,17.254902,20.392157,86,0,38,0.0
555,1438.25,30,17.254902,20.392157,86,0,38,0.0
555,1438.25,30,17.254902,20.392157,86,0,38,0.0
555,1438.25,30,17.254902,40.392159,86,0,38,0.0
557,1391.25,29,21.17647,40.392159,86,0,38,1.0
557,1391.25,29,21.17647,40.392159,86,0,38,1.0
557,1391.25,29,21.17647,40.392159,86,0,38,1.0
557,1410.0,30,20.0,43.137257,86,0,38,0.0
559,1410.0,30,20.0,43.137257,86,0,38,0.0
559,1410.0,30,20.0,43.137257,86,0,38,0.0
559,1410.0,30,20.0,43.137257,86,0,38,0.0
559,1327.25,28,20.0,27.450981,86,0,38,0.0
561,1327.25,28,20.0,27.450981,86,0,38,0.0
561,1327.25,28,20.0,27.450981,86,0,38,0.0
561,1327.25,28,20.0,27.843138,86,0,38,0.0
563,1269.5,28,19.607843,27.843138,86,0,38,0.0
563,1269.5,28,19.607843,27.843138,86,0,38,0.0
563,1269.5,28,19.607843,27.843138,86,0,38,0.0
563,1282.0,26,19.607843,44.313725,86,0,38,0.0
564,1282.0,26,20.784313,44.313725,86,0,38,1.0
564,1282.0,26,20.784313,44.313725,86,0,38,1.0
564,1282.0,26,20.784313,44.313725,86,0,38,1.0
564,1215.5,26,18.82353,28.627451,86,0,38,0.0
566,1215.5,26,18.82353,28.627451,86,0,38,0.0
566,1215.5,26,18.82353,28.627451,86,0,38,0.0
566,1215.5,26,18.82353,30.588236,86,0,38,0.0
568,1132.0,24,18.82353,30.588236,86,0,38,0.0
568,1132.0,24,18.82353,30.588236,86,0,38,0.0
568,1132.0,24,18.82353,30.588236,86,0,38,0.0
568,1009.25,23,18.82353,32.941177,86,0,38,0.0
570,1009.25,23,21.17647,32.941177,86,0,39,1.0
570,1009.25,23,21.17647,32.941177,86,0,39,1.0
570,1009.25,23,21.17647,32.941177,86,0,39,1.0
570,1202.25,23,23.137255,70.588234,86,0,38,1.0
572,1202.25,23,23.137255,70.588234,86,0,38,1.0
572,1202.25,23,23.137255,70.588234,86,0,38,1.0
572,1202.25,23,23.137255,61.176472,86,0,38,1.0
573,1408.5,27,22.745098,61.176472,86,0,38,1.0
573,1408.5,27,22.745098,61.176472,86,0,38,1.0
573,1408.5,27,22.745098,61.176472,86,0,38,1.0
573,1504.5,31,22.745098,47.058823,87,0,38,1.0
575,1504.5,31,21.568628,47.058823,87,0,38,1.0
575,1504.5,31,21.568628,47.058823,87,0,38,1.0
575,1504.5,31,21.568628,47.058823,87,0,38,1.0
575,1489.0,31,18.82353,30.588236,87,0,38,0.0
577,1489.0,31,18.82353,30.588236,87,0,38,0.0
577,1489.0,31,18.82353,30.588236,87,0,38,0.0
577,1489.0,31,18.82353,30.588236,87,0,38,0.0
579,1439.75,31,19.607843,30.588236,87,0,38,0.0
579,1439.75,31,19.607843,30.588236,87,0,38,0.0
579,1439.75,31,19.607843,30.588236,87,0,38,0.0
579,1402.25,31,19.607843,31.372549,87,0,38,0.0
581,1402.25,30,19.607843,31.372549,87,0,38,0.0
581,1402.25,30,19.607843,31.372549,87,0,38,0.0
581,1402.25,30,19.607843,31.372549,87,0,38,0.0
581,1376.5,29,20.784313,37.64706,87,0,38,1.0
582,1376.5,29,20.784313,37.64706,87,0,38,1.0
582,1376.5,29,20.784313,37.64706,87,0,38,1.0
582,1376.5,29,20.784313,37.64706,87,0,38,1.0
584,1362.5,29,20.392157,38.431374,87,0,38,1.0
584,1362.5,29,20.392157,38.431374,87,0,38,1.0
584,1362.5,29,20.392157,38.431374,87,0,38,1.0
584,1362.5,29,20.392157,35.294117,87,0,38,1.0
586,1358.5,28,20.0,35.294117,87,0,38,0.0
586,1358.5,28,20.0,35.294117,87,0,38,0.0
586,1358.5,28,20.0,35.294117,87,0,38,0.0
586,1334.25,28,20.0,37.254902,87,0,39,0.0
588,1334.25,28,20.0,37.254902,87,0,39,0.0
588,1334.25,28,20.0,37.254902,87,0,39,0.0
588,1334.25,28,20.0,37.254902,87,0,39,0.0
590,1313.25,29,20.0,37.254902,87,0,39,0.0
590,1313.25,29,20.0,37.254902,87,0,39,0.0
590,1313.25,29,20.0,37.254902,87,0,39,0.0
590,1313.25,29,20.0,28.235294,87,0,39,0.0
592,1279.5,27,18.82353,28.235294,87,0,39,0.0
592,1279.5,27,18.82353,28.235294,87,0,39,0.0
592,1279.5,27,18.82353,28.235294,87,0,39,0.0
592,1139.0,26,17.647058,21.568628,87,0,39,0.0
593,1139.0,26,17.647058,21.568628,87,0,39,0.0
593,1139.0,26,17.647058,21.568628,87,0,39,0.0
593,1139.0,26,17.647058,21.568628,87,0,39,0.0
593,1107.75,24,19.215687,33.333332,87,0,40,0.0
595,1107.75,24,19.215687,33.333332,87,0,40,0.0
595,1107.75,24,19.215687,33.333332,87,0,40,0.0
595,1107.75,24,19.215687,21.17647,87,0,40,0.0
597,985.0,22,16.470589,21.17647,87,0,40,0.0
597,985.0,22,16.470589,21.17647,87,0,40,0.0
597,985.0,22,16.470589,21.17647,87,0,40,0.0
597,855.25,21,16.470589,25.09804,87,0,40,0.0
599,855.25,21,16.470589,25.09804,87,0,40,0.0
599,855.25,21,16.470589,25.09804,87,0,40,0.0
599,855.25,21,16.470589,25.09804,87,0,40,0.0
599,823.25,13,16.470589,26.274509,87,0,40,0.0
601,823.25,13,16.470589,26.274509,87,0,40,0.0
601,823.25,13,16.470589,26.274509,87,0,40,0.0
601,823.25,13,16.470589,63.92157,87,0,40,0.0
602,789.0,10,25.09804,63.92157,87,0,40,1.0
602,789.0,10,25.09804,63.92157,87,0,40,1.0
602,789.0,10,25.09804,63.92157,87,0,40,1.0
602,1350.0,16,25.09804,63.529411,87,0,40,1.0
604,1350.0,16,22.745098,63.529411,87,0,40,1.0
604,1350.0,16,22.745098,63.529411,87,0,40,1.0
604,1350.0,16,22.745098,63.529411,87,0,40,1.0
604,1646.0,22,21.17647,38.823528,87,0,39,1.0
606,1646.0,22,21.17647,38.823528,87,0,39,1.0
606,1646.0,22,21.17647,38.823528,87,0,39,1.0
606,1646.0,22,21.17647,36.470589,87,0,39,1.0
608,1703.0,26,21.17647,36.470589,87,0,39,1.0
608,1703.0,26,21.17647,36.470589,87,0,39,1.0
608,1703.0,26,21.17647,36.470589,87,0,39,1.0
608,1660.0,24,21.17647,23.921568,87,0,39,1.0
610,1660.0,24,18.82353,23.921568,87,0,39,0.0
610,1660.0,24,18.82353,23.921568,87,0,39,0.0
610,1660.0,24,18.82353,23.921568,87,0,39,0.0
610,1385.0,23,18.82353,24.705883,87,0,40,0.0
611,1385.0,23,18.82353,24.705883,87,0,40,0.0
611,1385.0,23,18.82353,24.705883,87,0,40,0.0
611,1385.0,23,18.82353,32.549019,87,0,40,0.0
613,1065.5,20,18.82353,32.549019,87,0,40,0.0
613,1065.5,20,18.82353,32.549019,87,0,40,0.0
613,1065.5,20,18.82353,32.549019,87,0,40,0.0
613,1018.75,15,18.82353,34.117645,86,0,40,0.0
615,1018.75,15,18.82353,34.117645,86,0,40,0.0
615,1018.75,15,18.82353,34.117645,86,0,40,0.0
615,1018.75,15,18.82353,34.117645,86,0,40,0.0
615,1099.0,8,22.352942,60.784313,86,0,40,1.0
617,1099.0,8,22.352942,60.784313,86,0,40,1.0
617,1099.0,8,22.352942,60.784313,86,0,40,1.0
617,1099.0,8,22.352942,42.35294,86,0,40,1.0
619,1720.25,13,18.82353,42.35294,86,0,40,0.0
619,1720.25,13,18.82353,42.35294,86,0,40,0.0
619,1720.25,13,18.82353,42.35294,86,0,40,0.0
619,951.5,13,18.82353,47.843136,86,0,40,0.0
621,951.5,13,22.352942,47.843136,86,0,40,1.0
621,951.5,13,22.352942,47.843136,86,0,40,1.0
621,951.5,13,22.352942,47.843136,86,0,40,1.0
621,1263.25,17,19.215687,31.372549,86,0,40,0.0
622,1263.25,17,19.215687,31.372549,86,0,40,0.0
622,1263.25,17,19.215687,31.372549,86,0,40,0.0
622,1263.25,17,19.215687,31.372549,86,0,40,0.0
624,1387.5,19,20.784313,40.392159,86,0,40,1.0
624,1387.5,19,20.784313,40.392159,86,0,40,1.0
624,1387.5,19,20.784313,40.392159,86,0,40,1.0
624,1387.5,19,20.784313,32.941177,86,0,40,1.0
626,1513.25,21,17.254902,32.941177,86,0,40,0.0
626,1513.25,21,17.254902,32.941177,86,0,40,0.0
626,1513.25,21,17.254902,32.941177,86,0,40,0.0
626,1410.0,20,19.607843,32.941177,86,0,40,0.0
628,1410.0,20,19.607843,32.941177,86,0,40,0.0
628,1410.0,20,19.607843,32.941177,86,0,40,0.0
628,1410.0,20,19.607843,32.941177,86,0,40,0.0
628,1391.25,21,20.784313,39.215687,86,0,40,1.0
630,1391.25,21,20.784313,39.215687,86,0,40,1.0
630,1391.25,21,20.784313,39.215687,86,0,40,1.0
630,1391.25,21,20.784313,27.450981,86,0,40,1.0
631,1360.0,20,18.82353,27.450981,86,0,40,0.0
631,1360.0,20,18.82353,27.450981,86,0,40,0.0
631,1360.0,20,18.82353,27.450981,86,0,40,0.0
631,1067.75,20,23.137255,74.509804,86,0,40,1.0
633,1067.75,20,23.137255,74.509804,86,0,40,1.0
633,1067.75,20,23.137255,74.509804,86,0,40,1.0
633,1067.75,20,23.137255,74.509804,86,0,40,1.0
633,1171.0,24,18.82353,34.117645,86,0,40,0.0
635,1171.0,24,18.82353,34.117645,86,0,40,0.0
635,1171.0,24,18.82353,34.117645,86,0,40,0.0
635,1171.0,24,18.82353,49.803921,87,0,40,0.0
637,1120.25,24,20.392157,49.803921,87,0,40,1.0
637,1120.25,24,20.392157,49.803921,87,0,40,1.0
637,1120.25,24,20.392157,49.803921,87,0,40,1.0
637,1083.5,23,20.784313,46.666668,87,0,40,1.0
639,1083.5,23,20.784313,46.666668,87,0,40,1.0
639,1083.5,23,20.784313,46.666668,87,0,40,1.0
639,1083.5,23,20.784313,46.666668,87,0,40,1.0
639,1142.75,24,20.392157,44.705883,87,0,40,1.0
640,1142.75,24,20.392157,44.705883,87,0,40,1.0
640,1142.75,24,20.392157,44.705883,87,0,40,1.0
640,1142.75,24,20.392157,39.607841,87,0,40,1.0
642,1157.75,24,19.607843,39.607841,87,0,40,0.0
642,1157.75,24,19.607843,39.607841,87,0,40,0.0
642,1157.75,24,19.607843,39.607841,87,0,40,0.0
642,1153.75,24,19.607843,37.254902,87,0,40,0.0
644,1153.75,24,18.82353,37.254902,87,0,40,0.0
644,1153.75,24,18.82353,37.254902,87,0,40,0.0
644,1153.75,24,18.82353,37.254902,87,0,40,0.0
644,1073.25,23,16.470589,23.137255,87,0,40,0.0
646,1073.25,23,16.470589,23.137255,87,0,40,0.0
646,1073.25,23,16.470589,23.137255,87,0,40,0.0
646,1073.25,23,16.470589,24.313726,87,0,40,0.0
648,850.0,22,16.470589,24.313726,87,0,41,0.0
648,850.0,22,16.470589,24.313726,87,0,41,0.0
648,850.0,22,16.470589,24.313726,87,0,41,0.0
648,847.5,19,16.470589,25.09804,87,0,41,0.0
650,847.5,19,16.470589,25.09804,87,0,41,0.0
650,847.5,19,16.470589,25.09804,87,0,41,0.0
650,847.5,19,16.470589,25.09804,87,0,41,0.0
650,817.75,13,16.470589,25.882353,87,0,41,0.0
651,817.75,13,16.470589,25.882353,87,0,41,0.0
651,817.75,13,16.470589,25.882353,87,0,41,0.0
651,817.75,13,16.470589,26.274509,87,0,41,0.0
653,800.0,7,16.470589,26.274509,87,0,41,0.0
653,800.0,7,16.470589,26.274509,87,0,41,0.0
653,800.0,7,16.470589,26.274509,87,0,41,0.0
653,582.75,3,16.470589,29.019608,87,0,41,0.0
655,582.75,3,16.470589,29.019608,87,0,41,0.0
655,582.75,3,16.470589,29.019608,87,0,41,0.0
655,582.75,3,16.470589,29.019608,87,0,41,0.0
655,1018.75,4,22.745098,71.764709,87,0,41,1.0
657,1018.75,4,22.745098,71.764709,87,0,41,1.0
657,1018.75,4,22.745098,71.764709,87,0,41,1.0
657,1018.75,4,22.745098,71.764709,87,0,41,1.0
659,1035.0,12,29.411764,56.862743,87,0,41,1.0
659,1035.0,12,29.411764,56.862743,87,0,41,1.0
659,1035.0,12,29.411764,56.862743,87,0,41,1.0
659,1035.0,12,29.411764,85.490196,87,0,41,1.0
660,1671.75,19,18.82353,85.490196,87,0,40,0.0
660,1671.75,19,18.82353,85.490196,87,0,40,0.0
660,1671.75,19,18.82353,85.490196,87,0,40,0.0
660,1392.75,26,45.490196,98.431374,88,0,40,1.0
662,1392.75,26,45.490196,98.431374,88,0,40,1.0
662,1392.75,26,45.490196,98.431374,88,0,40,1.0
662,1392.75,26,45.490196,98.431374,88,0,40,1.0
664,1839.75,35,43.529411,97.647057,88,0,40,1.0
664,1839.75,35,43.529411,97.647057,88,0,40,1.0
664,1839.75,35,43.529411,97.647057,88,0,40,1.0
664,1839.75,35,43.529411,52.156864,88,0,40,1.0
666,2214.75,46,18.82353,52.156864,88,0,39,0.0
666,2214.75,46,18.82353,52.156864,88,0,39,0.0
666,2214.75,46,18.82353,52.156864,88,0,39,0.0
666,1782.75,48,31.764706,90.196075,88,0,40,1.0
668,1782.75,48,31.764706,90.196075,88,0,40,1.0
668,1782.75,48,31.764706,90.196075,88,0,40,1.0
668,1782.75,48,31.764706,90.196075,88,0,40,1.0
668,1977.25,54,27.450981,84.313728,87,0,39,1.0
669,1977.25,54,27.450981,84.313728,87,0,39,1.0
669,1977.25,54,27.450981,84.313728,87,0,39,1.0
669,1977.25,54,27.450981,19.215687,87,0,39,1.0
671,1912.5,55,18.039215,19.215687,87,0,40,0.0
671,1912.5,55,18.039215,19.215687,87,0,40,0.0
671,1912.5,55,18.039215,19.215687,87,0,40,0.0
671,1807.0,53,18.82353,21.568628,86,0,40,0.0
673,1807.0,53,18.82353,21.568628,86,0,40,0.0
673,1807.0,53,18.82353,21.568628,86,0,40,0.0
673,1807.0,53,18.82353,21.568628,86,0,40,0.0
673,1729.5,50,21.17647,31.372549,86,0,41,1.0
675,1729.5,50,21.17647,31.372549,86,0,41,1.0
675,1729.5,50,21.17647,31.372549,86,0,41,1.0
675,1729.5,50,21.17647,34.117645,86,0,41,1.0
677,1750.75,49,20.784313,34.117645,86,0,41,1.0
677,1750.75,49,20.784313,34.117645,86,0,41,1.0
677,1750.75,49,20.784313,34.117645,86,0,41,1.0
677,1778.75,51,20.784313,34.509804,86,0,41,1.0
679,1778.75,51,21.17647,34.509804,86,0,41,1.0
679,1778.75,51,21.17647,34.509804,86,0,41,1.0
679,1778.75,51,21.17647,34.509804,86,0,41,1.0
679,1803.0,50,19.607843,28.235294,86,0,41,0.0
680,1803.0,50,19.607843,28.235294,86,0,41,0.0
680,1803.0,50,19.607843,28.235294,86,0,41,0.0
680,1803.0,50,19.607843,25.882353,86,0,41,0.0
682,1791.25,50,18.82353,25.882353,86,0,41,0.0
682,1791.25,50,18.82353,25.882353,86,0,41,0.0
682,1791.25,50,18.82353,25.882353,86,0,41,0.0
682,1714.0,49,18.82353,30.196079,86,0,41,0.0
684,1714.0,49,20.392157,30.196079,86,0,41,1.0
684,1714.0,49,20.392157,30.196079,86,0,41,1.0
684,1714.0,49,20.392157,30.196079,86,0,41,1.0
684,1685.75,48,19.607843,27.058823,86,0,41,0.0
686,1685.75,48,19.607843,27.058823,86,0,41,0.0
686,1685.75,48,19.607843,27.058823,86,0,41,0.0
686,1685.75,48,19.607843,25.490196,86,0,41,0.0
688,1622.5,47,19.607843,25.490196,86,0,41,0.0
688,1622.5,47,19.607843,25.490196,86,0,41,0.0
688,1622.5,47,19.607843,25.490196,86,0,41,0.0
688,1583.5,45,19.607843,30.196079,86,0,41,0.0
689,1583.5,45,20.392157,30.196079,86,0,41,1.0
689,1583.5,45,20.392157,30.196079,86,0,41,1.0
689,1583.5,45,20.392157,30.196079,86,0,41,1.0
689,1543.75,45,21.568628,36.07843,86,0,41,1.0
691,1543.75,45,21.568628,36.07843,86,0,41,1.0
691,1543.75,45,21.568628,36.07843,86,0,41,1.0
691,1543.75,45,21.568628,35.686275,86,0,41,1.0
693,1559.25,43,20.392157,35.686275,87,0,41,1.0
693,1559.25,43,20.392157,35.686275,87,0,41,1.0
693,1559.25,43,20.392157,35.686275,87,0,41,1.0
693,1564.75,44,20.392157,32.549019,87,0,41,1.0
695,1564.75,44,20.0,32.549019,87,0,41,0.0
695,1564.75,44,20.0,32.549019,87,0,41,0.0
695,1564.75,44,20.0,32.549019,87,0,41,0.0
695,1552.25,43,19.607843,29.411764,87,0,41,0.0
697,1552.25,43,19.607843,29.411764,87,0,41,0.0
697,1552.25,43,19.607843,29.411764,87,0,41,0.0
697,1552.25,43,19.607843,29.411764,87,0,41,0.0
698,1534.25,44,19.607843,28.627451,87,0,41,0.0
698,1534.25,44,19.607843,28.627451,87,0,41,0.0
698,1534.25,44,19.607843,28.627451,87,0,41,0.0
698,1534.25,44,19.607843,29.803921,87,0,41,0.0
700,1513.25,43,21.960785,29.803921,87,0,41,1.0
700,1513.25,43,21.960785,29.803921,87,0,41,1.0
700,1513.25,43,21.960785,29.803921,87,0,41,1.0
700,1500.0,44,20.784313,39.607841,86,0,41,1.0
702,1500.0,44,20.784313,39.607841,86,0,41,1.0
702,1500.0,44,20.784313,39.607841,86,0,41,1.0
702,1500.0,44,20.784313,39.607841,86,0,41,1.0
704,1474.0,42,20.392157,34.901962,86,0,41,1.0
704,1474.0,42,20.392157,34.901962,86,0,41,1.0
704,1474.0,42,20.392157,34.901962,86,0,41,1.0
704,1474.0,42,20.392157,29.803921,86,0,41,1.0
706,1405.25,41,19.215687,29.803921,86,0,41,0.0
706,1405.25,41,19.215687,29.803921,86,0,41,0.0
706,1405.25,41,19.215687,29.803921,86,0,41,0.0
706,1364.0,39,20.392157,34.901962,86,0,42,1.0
708,1364.0,39,20.392157,34.901962,86,0,42,1.0
708,1364.0,39,20.392157,34.901962,86,0,42,1.0
708,1364.0,39,20.392157,34.901962,86,0,42,1.0
708,1371.0,38,21.960785,51.372547,86,0,41,1.0
709,1371.0,38,21.960785,51.372547,86,0,41,1.0
709,1371.0,38,21.960785,51.372547,86,0,41,1.0
709,1371.0,38,21.960785,45.098038,86,0,41,1.0
711,1400.0,38,21.17647,45.098038,86,0,41,1.0
711,1400.0,38,21.17647,45.098038,86,0,41,1.0
711,1400.0,38,21.17647,45.098038,86,0,41,1.0
711,1435.75,40,20.784313,41.568626,86,0,41,1.0
713,1435.75,40,20.784313,41.568626,86,0,41,1.0
713,1435.75,40,20.784313,41.568626,86,0,41,1.0
713,1435.75,40,20.784313,41.568626,86,0,41,1.0
713,1479.5,42,21.17647,40.784313,87,0,41,1.0
715,1479.5,42,21.17647,40.784313,87,0,41,1.0
715,1479.5,42,21.17647,40.784313,87,0,41,1.0
715,1479.5,42,21.17647,39.215687,87,0,41,1.0
717,1521.75,44,20.784313,39.215687,87,0,41,1.0
717,1521.75,44,20.784313,39.215687,87,0,41,1.0
717,1521.75,44,20.784313,39.215687,87,0,41,1.0
717,1553.75,44,20.784313,29.019608,87,0,41,1.0
718,1553.75,44,20.0,29.019608,87,0,41,0.0
718,1553.75,44,20.0,29.019608,87,0,41,0.0
718,1553.75,44,20.0,29.019608,87,0,41,0.0
