"COOLANT_TEMPERATURE ()","ENGINE_RPM ()","VEHICLE_SPEED ()","INTAKE_AIR_TEMP ()","SHORT_TERM_FUEL_TRIM_BANK_1 ()","LONG_TERM_FUEL_TRIM_BANK_1 ()"
"87","1205.25","26","53","0","0.78125"
"87","1205.25","26","53","0","0.78125"
"87","1176.5","26","53","2.34375","-1.5625"
"87","1176.5","26","53","2.34375","-1.5625"
"87","1176.5","26","53","2.34375","-1.5625"
"87","1176.5","26","53","6.25","-1.5625"
"87","1103.75","24","53","6.25","-1.5625"
"87","1103.75","24","53","6.25","-1.5625"
"87","1103.75","24","53","6.25","-1.5625"
"87","1050.75","22","53","5.46875","-1.5625"
"87","1050.75","22","53","5.46875","-1.5625"
"87","1050.75","22","53","5.46875","-1.5625"
"87","1050.75","22","53","5.46875","-1.5625"
"87","985.75","21","53","9.375","-1.5625"
"87","985.75","21","53","9.375","-1.5625"
"87","985.75","21","53","9.375","-1.5625"
"87","985.75","21","53","8.59375","-1.5625"
"87","926.5","20","54","8.59375","-1.5625"
"87","926.5","20","54","8.59375","-1.5625"
"87","926.5","20","54","8.59375","-1.5625"
"87","857","18","54","7.03125","-1.5625"
"87","857","18","54","7.03125","-1.5625"
"87","857","18","54","7.03125","-1.5625"
"87","857","18","54","7.03125","-1.5625"
"87","849","18","54","4.6875","-1.5625"
"87","849","18","54","4.6875","-1.5625"
"87","849","18","54","4.6875","-1.5625"
"87","849","18","54","0.78125","-1.5625"
"87","837.5","14","54","0.78125","-1.5625"
"87","837.5","14","54","0.78125","-1.5625"
"87","837.5","14","54","0.78125","-1.5625"
"87","833.5","7","54","3.90625","-1.5625"
"87","833.5","7","54","3.90625","-1.5625"
"87","833.5","7","54","3.90625","-1.5625"
"87","833.5","7","54","3.90625","-1.5625"
"87","815.5","3","54","-1.5625","-1.5625"
"87","815.5","3","54","-1.5625","-1.5625"
"87","815.5","3","54","-1.5625","-1.5625"
"87","815.5","3","54","0.78125","-1.5625"
"87","816.25","3","54","0.78125","-1.5625"
"87","816.25","3","54","0.78125","-1.5625"
"87","816.25","3","54","0.78125","-1.5625"
"87","824","0","54","1.5625","-1.5625"
"87","824","0","54","1.5625","-1.5625"
"87","824","0","54","1.5625","-1.5625"
"87","824","0","54","1.5625","-1.5625"
"87","813.25","0","54","-0.78125","-1.5625"
"87","813.25","0","54","-0.78125","-1.5625"
"87","813.25","0","54","-0.78125","-1.5625"
"87","813.25","0","54","3.125","-1.5625"
"87","789.75","0","55","3.125","-1.5625"
"87","789.75","0","55","3.125","-1.5625"
"87","789.75","0","55","3.125","-1.5625"
"88","753","0","55","0","-1.5625"
"88","753","0","55","0","-1.5625"
"88","753","0","55","0","-1.5625"
"88","753","0","55","0","-1.5625"
"88","734.25","0","55","-3.90625","-1.5625"
"88","734.25","0","55","-3.90625","-1.5625"
"88","734.25","0","55","-3.90625","-1.5625"
"88","734.25","0","55","-2.34375","-1.5625"
"88","718.75","0","55","-2.34375","-1.5625"
"88","718.75","0","55","-2.34375","-1.5625"
"88","718.75","0","55","-2.34375","-1.5625"
"88","709.25","0","55","-1.5625","-1.5625"
"88","709.25","0","55","-1.5625","-1.5625"
"88","709.25","0","55","-1.5625","-1.5625"
"88","709.25","0","55","-1.5625","-1.5625"
"88","702.25","0","55","-1.5625","-1.5625"
"88","702.25","0","55","-1.5625","-1.5625"
"88","702.25","0","55","-1.5625","-1.5625"
"88","702.25","0","55","2.34375","-1.5625"
"88","580.25","0","55","2.34375","-1.5625"
"88","580.25","0","55","2.34375","-1.5625"
"88","580.25","0","55","2.34375","-1.5625"
"88","553","0","55","-5.46875","-1.5625"
"88","553","0","55","-5.46875","-1.5625"
"88","553","0","55","-5.46875","-1.5625"
"88","553","0","55","-5.46875","-1.5625"
"88","739","0","55","-3.125","-1.5625"
"88","739","0","55","-3.125","-1.5625"
"88","739","0","55","-3.125","-1.5625"
"88","739","0","55","-3.125","-1.5625"
"88","737.5","0","55","-1.5625","-1.5625"
"88","737.5","0","55","-1.5625","-1.5625"
"88","737.5","0","55","-1.5625","-1.5625"
"88","1600","9","55","-0.78125","-1.5625"
"88","1600","9","54","-0.78125","-1.5625"
"88","1600","9","54","-0.78125","-1.5625"
"88","1600","9","54","-0.78125","-1.5625"
"88","1149","13","53","0","-2.34375"
"88","1149","13","53","0","-2.34375"
"88","1149","13","53","0","-2.34375"
"88","1149","13","53","0","-2.34375"
"88","1405.25","20","53","-5.46875","-1.5625"
"88","1405.25","20","53","-5.46875","-1.5625"
"88","1405.25","20","53","-5.46875","-1.5625"
"88","1533.5","19","53","-1.5625","-0.78125"
"88","1533.5","19","53","-1.5625","-0.78125"
"88","1533.5","19","53","-1.5625","-0.78125"
"88","1533.5","19","53","-1.5625","-0.78125"
"88","1184.25","22","53","-1.5625","-1.5625"
"88","1184.25","22","53","-1.5625","-1.5625"
"88","1184.25","22","53","-1.5625","-1.5625"
"88","1184.25","22","53","-1.5625","-1.5625"
"88","1138.25","23","53","0.78125","-1.5625"
"88","1138.25","23","53","0.78125","-1.5625"
"88","1138.25","23","53","0.78125","-1.5625"
"88","1242","23","53","-1.5625","-0.78125"
"88","1242","23","53","-1.5625","-0.78125"
"88","1242","23","53","-1.5625","-0.78125"
"88","1242","23","53","-1.5625","-0.78125"
"88","1296","27","53","3.125","0"
"88","1296","27","53","3.125","0"
"88","1296","27","53","3.125","0"
"88","1296","27","53","3.125","0"
"88","1307","27","53","5.46875","0.78125"
"88","1307","27","53","5.46875","0.78125"
"88","1307","27","53","5.46875","0.78125"
"88","1305.25","27","53","0","0.78125"
"88","1305.25","28","53","0","0.78125"
"88","1305.25","28","53","0","0.78125"
"88","1305.25","28","53","0","0.78125"
"87","1312.5","27","53","6.25","0.78125"
"87","1312.5","27","53","6.25","0.78125"
"87","1312.5","27","53","6.25","0.78125"
"87","1312.5","27","53","6.25","0.78125"
"87","1200","27","53","0","-1.5625"
"87","1200","27","53","0","-1.5625"
"87","1200","27","53","0","-1.5625"
"87","1200","27","53","0.78125","-1.5625"
"87","778","25","53","0.78125","-1.5625"
"87","778","25","53","0.78125","-1.5625"
"87","778","25","53","0.78125","-1.5625"
"87","725.75","24","54","0","-1.5625"
"87","725.75","24","54","0","-1.5625"
"87","725.75","24","54","0","-1.5625"
"87","725.75","24","54","0","-1.5625"
"87","1180.25","23","54","-6.25","-1.5625"
"87","1180.25","23","54","-6.25","-1.5625"
"87","1180.25","23","54","-6.25","-1.5625"
"87","1180.25","23","54","0","-1.5625"
"87","1194.5","27","53","0","-1.5625"
"87","1194.5","27","53","0","-1.5625"
"87","1194.5","27","53","0","-1.5625"
"87","1130.25","24","53","0.78125","-1.5625"
"87","1130.25","24","53","0.78125","-1.5625"
"87","1130.25","24","53","0.78125","-1.5625"
"87","1130.25","24","53","0.78125","-1.5625"
"87","913.25","23","54","3.90625","-1.5625"
"87","913.25","23","54","3.90625","-1.5625"
"87","913.25","23","54","3.90625","-1.5625"
"87","913.25","23","54","2.34375","-1.5625"
"87","856.25","21","54","2.34375","-1.5625"
"87","856.25","21","54","2.34375","-1.5625"
"87","856.25","21","54","2.34375","-1.5625"
"86","1128","18","54","-0.78125","0"
"86","1128","18","54","-0.78125","0"
"86","1128","18","54","-0.78125","0"
"86","1128","18","54","-0.78125","0"
"86","1410","19","53","3.125","0"
"86","1410","19","53","3.125","0"
"86","1410","19","53","3.125","0"
"86","1410","19","53","-0.78125","0"
"86","1526.5","21","53","-0.78125","0"
"86","1526.5","21","53","-0.78125","0"
"86","1526.5","21","53","-0.78125","0"
"86","1328.75","21","53","0","-1.5625"
"86","1328.75","21","53","0","-1.5625"
"86","1328.75","21","53","0","-1.5625"
"86","1328.75","21","53","0","-1.5625"
"86","1121.75","17","53","7.03125","0.78125"
"86","1121.75","17","53","7.03125","0.78125"
"86","1121.75","17","53","7.03125","0.78125"
"86","1121.75","17","53","5.46875","0.78125"
"86","1161.5","16","53","5.46875","0.78125"
"86","1161.5","16","53","5.46875","0.78125"
"86","1161.5","16","53","5.46875","0.78125"
"86","1196.75","18","53","0.78125","0.78125"
"86","1196.75","18","53","0.78125","0.78125"
"86","1196.75","18","53","0.78125","0.78125"
"86","1196.75","18","53","0.78125","0.78125"
"86","1087.5","16","54","0.78125","-1.5625"
"86","1087.5","16","54","0.78125","-1.5625"
"86","1087.5","16","54","0.78125","-1.5625"
"86","1087.5","16","54","3.90625","-1.5625"
"86","854.5","15","54","3.90625","-1.5625"
"86","854.5","15","54","3.90625","-1.5625"
"86","854.5","15","54","3.90625","-1.5625"
"86","835","11","55","2.34375","-1.5625"
"86","835","11","55","2.34375","-1.5625"
"86","835","11","55","2.34375","-1.5625"
"86","835","11","55","2.34375","-1.5625"
"86","794.5","6","55","-1.5625","-1.5625"
"86","794.5","6","55","-1.5625","-1.5625"
"86","794.5","6","55","-1.5625","-1.5625"
"86","794.5","6","55","3.125","-1.5625"
"86","788.25","3","55","3.125","-1.5625"
"86","788.25","3","55","3.125","-1.5625"
"86","788.25","3","55","3.125","-1.5625"
"86","773.25","3","55","0.78125","-1.5625"
"86","773.25","3","55","0.78125","-1.5625"
"86","773.25","3","55","0.78125","-1.5625"
"86","773.25","3","55","0.78125","-1.5625"
"86","779.5","0","55","2.34375","-1.5625"
"86","779.5","0","55","2.34375","-1.5625"
"86","779.5","0","55","2.34375","-1.5625"
"86","779.5","0","55","3.90625","-1.5625"
"86","757.75","0","55","3.90625","-1.5625"
"86","757.75","0","55","3.90625","-1.5625"
"86","757.75","0","55","3.90625","-1.5625"
"86","839.75","0","55","-6.25","0"
"86","839.75","0","55","-6.25","0"
"86","839.75","0","55","-6.25","0"
"86","839.75","0","55","-6.25","0"
"87","726.5","4","55","-3.125","-1.5625"
"87","726.5","4","55","-3.125","-1.5625"
"87","726.5","4","55","-3.125","-1.5625"
"87","726.5","4","55","-3.125","-1.5625"
"87","1428.75","9","55","-3.125","-0.78125"
"87","1428.75","9","55","-3.125","-0.78125"
"87","1428.75","9","55","-3.125","-0.78125"
"87","1335.75","11","55","5.46875","-1.5625"
"87","1335.75","11","54","5.46875","-1.5625"
"87","1335.75","11","54","5.46875","-1.5625"
"87","1335.75","11","54","5.46875","-1.5625"
"87","966.25","13","54","-6.25","-1.5625"
"87","966.25","13","54","-6.25","-1.5625"
"87","966.25","13","54","-6.25","-1.5625"
"87","966.25","13","54","-6.25","-1.5625"
"87","960","13","54","0","-1.5625"
"87","960","13","54","0","-1.5625"
"87","960","13","54","0","-1.5625"
"87","776.5","12","54","-3.90625","-1.5625"
"87","776.5","12","55","-3.90625","-1.5625"
"87","776.5","12","55","-3.90625","-1.5625"
"87","776.5","12","55","-3.90625","-1.5625"
"88","763.25","10","55","-1.5625","-1.5625"
"88","763.25","10","55","-1.5625","-1.5625"
"88","763.25","10","55","-1.5625","-1.5625"
"88","763.25","10","55","-1.5625","-1.5625"
"88","719.5","9","55","-5.46875","-2.34375"
"88","719.5","9","55","-5.46875","-2.34375"
"88","719.5","9","55","-5.46875","-2.34375"
"88","901.5","9","55","-2.34375","0"
"88","901.5","12","55","-2.34375","0"
"88","901.5","12","55","-2.34375","0"
"88","901.5","12","55","-2.34375","0"
"88","904.5","14","55","-0.78125","-1.5625"
"88","904.5","14","55","-0.78125","-1.5625"
"88","904.5","14","55","-0.78125","-1.5625"
"88","904.5","14","55","-0.78125","-1.5625"
"88","814.75","12","55","-2.34375","-1.5625"
"88","814.75","12","55","-2.34375","-1.5625"
"88","814.75","12","55","-2.34375","-1.5625"
"88","714","12","55","0.78125","-1.5625"
"88","714","10","55","0.78125","-1.5625"
"88","714","10","55","0.78125","-1.5625"
"88","714","10","55","0.78125","-1.5625"
"88","877.25","11","55","3.90625","-1.5625"
"88","877.25","11","55","3.90625","-1.5625"
"88","877.25","11","55","3.90625","-1.5625"
"88","877.25","11","55","3.90625","-1.5625"
"88","1312.5","17","54","1.5625","-2.34375"
"88","1312.5","17","54","1.5625","-2.34375"
"88","1312.5","17","54","1.5625","-2.34375"
"88","1312.5","17","54","2.34375","-0.78125"
"88","1622.5","21","53","2.34375","-0.78125"
"88","1622.5","21","53","2.34375","-0.78125"
"88","1622.5","21","53","2.34375","-0.78125"
"88","1149","23","53","-1.5625","-1.5625"
"88","1149","23","53","-1.5625","-1.5625"
"88","1149","23","53","-1.5625","-1.5625"
"88","1149","23","53","-1.5625","-1.5625"
"88","1305.25","25","53","2.34375","-0.78125"
"88","1305.25","25","53","2.34375","-0.78125"
"88","1305.25","25","53","2.34375","-0.78125"
"88","1305.25","25","53","0","-1.5625"
"88","1330.25","27","53","0","-1.5625"
"88","1330.25","27","53","0","-1.5625"
"88","1330.25","27","53","0","-1.5625"
"88","1286.5","27","53","2.34375","0.78125"
"88","1286.5","27","53","2.34375","0.78125"
"88","1286.5","27","53","2.34375","0.78125"
"88","1286.5","27","53","2.34375","0.78125"
"88","1206.25","27","54","0","-1.5625"
"88","1206.25","27","54","0","-1.5625"
"88","1206.25","27","54","0","-1.5625"
"88","1206.25","27","54","0","-1.5625"
"88","1064","24","54","0","-1.5625"
"88","1064","24","54","0","-1.5625"
"88","1064","24","54","0","-1.5625"
"87","725","21","55","7.8125","-1.5625"
"87","725","21","55","7.8125","-1.5625"
"87","725","21","55","7.8125","-1.5625"
"87","725","21","55","7.8125","-1.5625"
"87","664.75","14","55","11.71875","-1.5625"
"87","664.75","14","55","11.71875","-1.5625"
"87","664.75","14","55","11.71875","-1.5625"
"87","664.75","14","55","6.25","-1.5625"
"87","671","5","55","6.25","-1.5625"
"87","671","5","55","6.25","-1.5625"
"87","671","5","55","6.25","-1.5625"
"87","685.75","3","55","2.34375","-1.5625"
"87","685.75","3","55","2.34375","-1.5625"
"87","685.75","3","55","2.34375","-1.5625"
"87","685.75","3","55","2.34375","-1.5625"
"87","596.75","0","55","-7.03125","-1.5625"
"87","596.75","0","55","-7.03125","-1.5625"
"87","596.75","0","55","-7.03125","-1.5625"
"87","596.75","0","55","-3.90625","-1.5625"
"87","626.5","0","55","-3.90625","-1.5625"
"87","626.5","0","55","-3.90625","-1.5625"
"87","626.5","0","55","-3.90625","-1.5625"
"87","646.75","0","55","0","-1.5625"
"87","646.75","0","55","0","-1.5625"
"87","646.75","0","55","0","-1.5625"
"87","646.75","0","55","0","-1.5625"
"86","529.5","0","55","-2.34375","-1.5625"
"86","529.5","0","55","-2.34375","-1.5625"
"86","529.5","0","55","-2.34375","-1.5625"
"86","529.5","0","55","-6.25","-1.5625"
"86","650","4","55","-6.25","-1.5625"
"86","650","4","55","-6.25","-1.5625"
"86","650","4","55","-6.25","-1.5625"
"87","896.75","5","55","-0.78125","-1.5625"
"87","896.75","5","55","-0.78125","-1.5625"
"87","896.75","5","55","-0.78125","-1.5625"
"87","896.75","5","55","-0.78125","-1.5625"
"87","792.75","6","55","3.125","-1.5625"
"87","792.75","6","55","3.125","-1.5625"
"87","792.75","6","55","3.125","-1.5625"
"87","792.75","6","55","1.5625","-1.5625"
"87","768.75","6","55","1.5625","-1.5625"
"87","768.75","6","55","1.5625","-1.5625"
"87","768.75","6","55","1.5625","-1.5625"
"87","853","6","55","1.5625","-1.5625"
"87","853","6","55","1.5625","-1.5625"
"87","853","6","55","1.5625","-1.5625"
"87","853","6","55","1.5625","-1.5625"
"88","749","8","55","-1.5625","-1.5625"
"88","749","8","55","-1.5625","-1.5625"
"88","749","8","55","-1.5625","-1.5625"
"88","749","8","55","3.125","-1.5625"
"88","895.25","12","55","3.125","-0.78125"
"88","895.25","12","55","3.125","-0.78125"
"88","895.25","12","55","3.125","-0.78125"
"88","1093.75","16","55","-3.125","-1.5625"
"88","1093.75","16","55","-3.125","-1.5625"
"88","1093.75","16","55","-3.125","-1.5625"
"88","1093.75","16","55","-3.125","-1.5625"
"88","1015.5","15","55","0.78125","-1.5625"
"88","1015.5","15","55","0.78125","-1.5625"
"88","1015.5","15","55","0.78125","-1.5625"
"88","1015.5","15","55","0.78125","-1.5625"
"88","821.75","14","55","3.90625","-1.5625"
"88","821.75","14","55","3.90625","-1.5625"
"88","821.75","14","55","3.90625","-1.5625"
"88","798.25","10","55","-0.78125","-1.5625"
"88","798.25","10","55","-0.78125","-1.5625"
"88","798.25","10","55","-0.78125","-1.5625"
"88","798.25","10","55","-0.78125","-1.5625"
"88","781.25","3","55","-0.78125","-1.5625"
"88","781.25","3","55","-0.78125","-1.5625"
"88","781.25","3","55","-0.78125","-1.5625"
"88","781.25","3","55","-0.78125","-1.5625"
"88","768.75","3","55","0.78125","-1.5625"
"88","768.75","3","55","0.78125","-1.5625"
"88","768.75","3","55","0.78125","-1.5625"
"88","620.25","0","55","-3.125","-1.5625"
"88","620.25","0","55","-3.125","-1.5625"
"88","620.25","0","55","-3.125","-1.5625"
"88","620.25","0","55","-3.125","-1.5625"
"88","675.75","6","55","0","-1.5625"
"88","675.75","6","55","0","-1.5625"
"88","675.75","6","55","0","-1.5625"
"88","675.75","6","55","0","-1.5625"
"88","703.75","3","55","0","-1.5625"
"88","703.75","3","55","0","-1.5625"
"88","703.75","3","55","0","-1.5625"
"89","708.5","3","55","1.5625","-1.5625"
"89","708.5","3","55","1.5625","-1.5625"
"89","708.5","3","55","1.5625","-1.5625"
"89","708.5","3","55","1.5625","-1.5625"
"89","761.5","0","56","3.125","-2.34375"
"89","761.5","0","56","3.125","-2.34375"
"89","761.5","0","56","3.125","-2.34375"
"89","761.5","0","56","3.125","-2.34375"
"89","716.25","0","55","-0.78125","-1.5625"
"89","716.25","0","55","-0.78125","-1.5625"
"89","716.25","0","55","-0.78125","-1.5625"
"89","703","0","55","-2.34375","-1.5625"
"89","703","6","55","-2.34375","-1.5625"
"89","703","6","55","-2.34375","-1.5625"
"89","703","6","55","-2.34375","-1.5625"
"90","731.25","3","55","1.5625","-1.5625"
"90","731.25","3","55","1.5625","-1.5625"
"90","731.25","3","55","1.5625","-1.5625"
"90","731.25","3","55","1.5625","-1.5625"
"90","659.25","3","55","3.125","-1.5625"
"90","659.25","3","55","3.125","-1.5625"
"90","659.25","3","55","3.125","-1.5625"
"90","659.25","3","55","-4.6875","-1.5625"
"90","539","0","55","-4.6875","-1.5625"
"90","539","0","55","-4.6875","-1.5625"
"90","539","0","55","-4.6875","-1.5625"
"90","1738.25","8","55","1.5625","-2.34375"
"90","1738.25","8","55","1.5625","-2.34375"
"90","1738.25","8","55","1.5625","-2.34375"
"90","1738.25","8","55","1.5625","-2.34375"
"90","1253.75","15","55","0.78125","-2.34375"
"90","1253.75","15","55","0.78125","-2.34375"
"90","1253.75","15","55","0.78125","-2.34375"
"90","1253.75","15","55","-2.34375","-1.5625"
"90","1535.75","22","54","-2.34375","-1.5625"
"90","1535.75","22","54","-2.34375","-1.5625"
"90","1535.75","22","54","-2.34375","-1.5625"
"91","1321.75","26","54","-3.125","-1.5625"
"91","1321.75","26","54","-3.125","-1.5625"
"91","1321.75","26","54","-3.125","-1.5625"
"91","1321.75","26","54","-3.125","-1.5625"
"91","1021.75","27","54","0","-1.5625"
"91","1021.75","27","54","0","-1.5625"
"91","1021.75","27","54","0","-1.5625"
"91","1021.75","27","54","3.125","-1.5625"
"91","773.25","27","55","3.125","-1.5625"
"91","773.25","27","55","3.125","-1.5625"
"91","773.25","27","55","3.125","-1.5625"
"91","773.25","26","55","6.25","-1.5625"
"91","773.25","26","55","6.25","-1.5625"
"91","773.25","26","55","6.25","-1.5625"
"91","773.25","26","55","6.25","-1.5625"
"91","758.5","25","55","2.34375","-1.5625"
"91","758.5","25","55","2.34375","-1.5625"
"91","758.5","25","55","2.34375","-1.5625"
"91","758.5","25","55","2.34375","-1.5625"
"91","756.25","26","55","2.34375","-1.5625"
"91","756.25","26","55","2.34375","-1.5625"
"91","756.25","26","55","2.34375","-1.5625"
"90","756.25","23","55","2.34375","-1.5625"
"90","756.25","23","55","2.34375","-1.5625"
"90","756.25","23","55","2.34375","-1.5625"
"90","756.25","23","55","2.34375","-1.5625"
"90","753","22","55","0.78125","-1.5625"
"90","753","22","55","0.78125","-1.5625"
"90","753","22","55","0.78125","-1.5625"
"90","753","22","55","4.6875","-1.5625"
"90","761.5","23","56","4.6875","-1.5625"
"90","761.5","23","56","4.6875","-1.5625"
"90","761.5","23","56","4.6875","-1.5625"
"89","753.75","20","56","0","-1.5625"
"89","753.75","20","56","0","-1.5625"
"89","753.75","20","56","0","-1.5625"
"89","753.75","20","56","0","-1.5625"
"89","759.25","19","56","2.34375","-1.5625"
"89","759.25","19","56","2.34375","-1.5625"
"89","759.25","19","56","2.34375","-1.5625"
"89","759.25","19","56","4.6875","-1.5625"
"89","754.5","20","56","4.6875","-1.5625"
"89","754.5","20","56","4.6875","-1.5625"
"89","754.5","20","56","4.6875","-1.5625"
"89","744.5","17","56","0.78125","-1.5625"
"89","744.5","17","56","0.78125","-1.5625"
"89","744.5","17","56","0.78125","-1.5625"
"89","744.5","17","56","0.78125","-1.5625"
"89","743.75","16","56","2.34375","-1.5625"
"89","743.75","16","56","2.34375","-1.5625"
"89","743.75","16","56","2.34375","-1.5625"
"89","743.75","16","56","4.6875","-1.5625"
"89","744.5","11","56","4.6875","-1.5625"
"89","744.5","11","56","4.6875","-1.5625"
"89","744.5","11","56","4.6875","-1.5625"
"89","736.5","7","56","0.78125","-1.5625"
"89","736.5","7","56","0.78125","-1.5625"
"89","736.5","7","56","0.78125","-1.5625"
"89","736.5","7","56","0.78125","-1.5625"
"89","720.25","3","56","2.34375","-1.5625"
"89","720.25","3","56","2.34375","-1.5625"
"89","720.25","3","56","2.34375","-1.5625"
"89","720.25","3","56","-1.5625","-1.5625"
"89","685.75","3","56","-1.5625","-1.5625"
"89","685.75","3","56","-1.5625","-1.5625"
"89","685.75","3","56","-1.5625","-1.5625"
"89","782.75","0","56","-1.5625","-1.5625"
"89","782.75","0","56","-1.5625","-1.5625"
"89","782.75","0","56","-1.5625","-1.5625"
"89","782.75","0","56","-1.5625","-1.5625"
"89","796","0","56","-1.5625","-1.5625"
"89","796","0","56","-1.5625","-1.5625"
"89","796","0","56","-1.5625","-1.5625"
"89","796","0","56","-1.5625","-1.5625"
"89","840.5","0","56","-1.5625","-1.5625"
"89","840.5","0","56","-1.5625","-1.5625"
"89","840.5","0","56","-1.5625","-1.5625"
"89","857.75","0","56","-3.90625","-1.5625"
"89","857.75","0","55","-3.90625","-1.5625"
"89","857.75","0","55","-3.90625","-1.5625"
"89","857.75","0","55","-3.90625","-1.5625"
"89","871","0","55","-3.125","-1.5625"
"89","871","0","55","-3.125","-1.5625"
"89","871","0","55","-3.125","-1.5625"
"89","871","0","55","-3.125","-1.5625"
"89","866.25","0","55","-0.78125","-1.5625"
"89","866.25","0","55","-0.78125","-1.5625"
"89","866.25","0","55","-0.78125","-1.5625"
"88","867.75","0","55","-2.34375","-1.5625"
"88","867.75","0","55","-2.34375","-1.5625"
"88","867.75","0","55","-2.34375","-1.5625"
"88","867.75","0","55","-2.34375","-1.5625"
"87","845.25","0","55","1.5625","-1.5625"
"87","845.25","0","55","1.5625","-1.5625"
"87","845.25","0","55","1.5625","-1.5625"
"87","845.25","0","55","1.5625","-1.5625"
"87","836.5","0","55","0","-1.5625"
"87","836.5","0","55","0","-1.5625"
"87","836.5","0","55","0","-1.5625"
"87","811.5","0","55","0","-1.5625"
"87","811.5","0","55","0","-1.5625"
"87","811.5","0","55","0","-1.5625"
"87","811.5","0","55","0","-1.5625"
"86","628.75","0","55","-3.90625","-1.5625"
"86","628.75","0","55","-3.90625","-1.5625"
"86","628.75","0","55","-3.90625","-1.5625"
"86","628.75","0","55","-3.90625","-1.5625"
"86","1803","9","55","-0.78125","-1.5625"
"86","1803","9","55","-0.78125","-1.5625"
"86","1803","9","55","-0.78125","-1.5625"
"86","1289.75","9","55","-3.125","-5.46875"
"86","1289.75","15","55","-3.125","-5.46875"
"86","1289.75","15","55","-3.125","-5.46875"
"86","1289.75","15","55","-3.125","-5.46875"
"85","2063.25","25","53","0.78125","-5.46875"
"85","2063.25","25","53","0.78125","-5.46875"
"85","2063.25","25","53","0.78125","-5.46875"
"85","2063.25","25","53","0.78125","-5.46875"
"85","1637.5","32","53","-3.90625","-5.46875"
"85","1637.5","32","53","-3.90625","-5.46875"
"85","1637.5","32","53","-3.90625","-5.46875"
"85","1637.5","32","53","3.125","-1.5625"
"85","1768.75","38","53","3.125","-1.5625"
"85","1768.75","38","53","3.125","-1.5625"
"85","1768.75","38","53","3.125","-1.5625"
"85","1767","39","53","4.6875","-1.5625"
"85","1767","39","53","4.6875","-1.5625"
"85","1767","39","53","4.6875","-1.5625"
"85","1767","39","53","4.6875","-1.5625"
"85","1736.5","37","54","-0.78125","-0.78125"
"85","1736.5","37","54","-0.78125","-0.78125"
"85","1736.5","37","54","-0.78125","-0.78125"
"85","1736.5","37","54","-2.34375","-0.78125"
"85","1757.75","38","55","-2.34375","-0.78125"
"85","1757.75","38","55","-2.34375","-0.78125"
"85","1757.75","38","55","-2.34375","-0.78125"
"85","1789","38","55","2.34375","-1.5625"
"85","1789","38","55","2.34375","-1.5625"
"85","1789","38","55","2.34375","-1.5625"
"85","1789","38","55","2.34375","-1.5625"
"84","1822.5","39","55","2.34375","-0.78125"
"84","1822.5","39","55","2.34375","-0.78125"
"84","1822.5","39","55","2.34375","-0.78125"
"84","1822.5","39","55","1.5625","-0.78125"
"84","1835","38","55","1.5625","-0.78125"
"84","1835","38","55","1.5625","-0.78125"
"84","1835","38","55","1.5625","-0.78125"
"83","1751.5","37","55","2.34375","-1.5625"
"83","1751.5","37","55","2.34375","-1.5625"
"83","1751.5","37","55","2.34375","-1.5625"
"83","1751.5","37","55","2.34375","-1.5625"
"83","1745.25","36","55","5.46875","-0.78125"
"83","1745.25","36","55","5.46875","-0.78125"
"83","1745.25","36","55","5.46875","-0.78125"
"83","1745.25","36","55","-2.34375","-1.5625"
"83","1719.5","36","55","-2.34375","-1.5625"
"83","1719.5","36","55","-2.34375","-1.5625"
"83","1719.5","36","55","-2.34375","-1.5625"
"83","1693.75","38","55","0.78125","-1.5625"
"83","1693.75","38","55","0.78125","-1.5625"
"83","1693.75","38","55","0.78125","-1.5625"
"83","1693.75","38","55","0.78125","-1.5625"
"83","1664.75","35","55","-3.90625","-0.78125"
"83","1664.75","35","55","-3.90625","-0.78125"
"83","1664.75","35","55","-3.90625","-0.78125"
"83","1664.75","35","55","-1.5625","-1.5625"
"83","1667.75","36","55","-1.5625","-1.5625"
"83","1667.75","36","55","-1.5625","-1.5625"
"83","1667.75","36","55","-1.5625","-1.5625"
"83","1670.25","34","55","-2.34375","-1.5625"
"83","1670.25","34","55","-2.34375","-1.5625"
"83","1670.25","34","55","-2.34375","-1.5625"
"83","1670.25","34","55","-2.34375","-1.5625"
"83","1889.75","38","55","-1.5625","-0.78125"
"83","1889.75","38","55","-1.5625","-0.78125"
"83","1889.75","38","55","-1.5625","-0.78125"
"83","1889.75","38","55","0.78125","-1.5625"
"83","2023.25","42","54","0.78125","-1.5625"
"83","2023.25","42","54","0.78125","-1.5625"
"83","2023.25","42","54","0.78125","-1.5625"
"84","2003","44","54","1.5625","0"
"84","2003","44","54","1.5625","0"
"84","2003","44","54","1.5625","0"
"84","2003","44","54","1.5625","0"
"85","1917.75","41","54","0.78125","0"
"85","1917.75","41","54","0.78125","0"
"85","1917.75","41","54","0.78125","0"
"85","1917.75","41","54","-3.125","0"
"85","1905.25","40","54","-3.125","0"
"85","1905.25","40","54","-3.125","0"
"85","1905.25","40","54","-3.125","0"
"85","1742.75","39","55","0","-1.5625"
"85","1742.75","39","55","0","-1.5625"
"85","1742.75","39","55","0","-1.5625"
"85","1742.75","39","55","0","-1.5625"
"85","1638.25","34","55","3.125","-0.78125"
"85","1638.25","34","55","3.125","-0.78125"
"85","1638.25","34","55","3.125","-0.78125"
